ID,A,B,NEITHER
test-88,0.9332733280473802,0.0007497485124439999,0.0659769234401757
test-89,0.016181116551573126,0.9534058328307058,0.03041305061772103
test-90,0.9464263015293305,0.011168855453784807,0.04240484301688462
test-91,0.03126884753516265,0.939487856383152,0.029243296081685414
test-92,0.9298015892713458,0.04156755254709909,0.028630858181555197
test-93,0.029356345332740504,0.9183035941475116,0.05234006051974781
test-94,0.9517337116580318,0.004770987304226942,0.043495301037741366
test-95,0.8734862037781179,0.0940059485675454,0.03250784765433667
test-96,0.9147301640256131,0.062179290418558276,0.023090545555828634
test-97,0.4453371737482811,0.0016857062021837772,0.552977120049535
test-98,0.9428704709981075,0.00014149199193483862,0.05698803700995775
test-99,0.00031055500337988015,0.9151144796910947,0.08457496530552541
test-100,0.018647964853693685,0.05837821939398027,0.9229738157523261
test-101,0.0008572832503008224,0.9485406787706507,0.05060203797904854
test-102,0.055905476269009505,0.899801672375786,0.04429285135520455
test-103,0.009554982163948168,0.9528081061293152,0.03763691170673665
test-104,0.8877754888516596,0.00012817150888116329,0.11209633963945928
test-105,0.8703966062067936,0.10956889587637644,0.020034497916829968
test-106,0.17313269287998265,0.7785970857974842,0.04827022132253314
test-107,0.0002884110409471084,0.7265607789286419,0.273150810030411
test-108,0.6723018466067485,0.3255531422621902,0.002145011131061314
test-109,0.395864709778886,0.5207024825571088,0.08343280766400511
test-110,0.002609696395688095,0.9551340745503553,0.04225622905395678
test-111,0.01031331367144659,0.9058956395976588,0.0837910467308945
test-112,0.03956425145201323,0.8630340052294433,0.09740174331854351
test-113,0.8811273732796697,0.11061422175837358,0.008258404961956749
test-114,0.9279751141229433,0.06164096370604584,0.010383922171010819
test-115,0.011526380744187537,0.939837796177351,0.04863582307846145
test-116,0.034864534953430816,0.9139441975746625,0.05119126747190673
test-117,0.06958238932570246,0.30666324603472384,0.6237543646395737
test-118,0.8935789142656668,1.1468567972715805e-05,0.10640961716636055
test-119,0.08088357858365579,0.8487050454676128,0.07041137594873141
test-120,0.9447143877264718,0.037785159007444113,0.017500453266084192
test-121,0.007541312020952722,0.9568457619209393,0.03561292605810804
test-122,0.6896334884023202,0.2953885742819459,0.014977937315733882
test-123,0.058479371577838175,0.18022108760018313,0.7612995408219787
test-124,0.05286703288015159,0.022022340567115536,0.9251106265527329
test-125,0.020588154629876166,0.9339178129164876,0.045494032453636195
test-126,0.9618382598133601,0.0027523125397337193,0.03540942764690612
test-127,0.9082167736239719,0.08368995021873926,0.00809327615728883
test-128,0.026531091896636386,0.9281698470420359,0.045299061061327625
test-129,0.08473192950359647,0.3900266214413264,0.5252414490550772
test-130,0.8416176468501142,0.15103079472857858,0.007351558421307178
test-131,0.01200515728966749,0.936152150942227,0.051842691768105416
test-132,0.020841466641952563,0.9440918836316542,0.035066649726393236
test-133,0.7949767256944507,0.19676942544329049,0.008253848862258892
test-134,0.042158267930989694,0.9258919556088283,0.031949776460182044
test-135,0.0003066357499361458,0.45615252268705786,0.543540841563006
test-136,0.1490662652559986,0.10353322802774209,0.7474005067162593
test-137,0.8900383575225442,0.10431896906786889,0.005642673409586911
test-138,0.035610034759941206,0.9228493808166612,0.04154058442339748
test-139,0.6549146036393324,0.34229367653770904,0.002791719822958488
test-140,0.29956698412814103,0.6718376773195441,0.02859533855231484
test-141,0.004010287918032845,0.9624274874124618,0.03356222466950546
test-142,0.9653515562483914,0.003313175531821767,0.03133526821978672
test-143,0.9672396320282663,0.011580302164411872,0.0211800658073217
test-144,0.03250986056847244,0.893955007046477,0.07353513238505065
test-145,0.3333862253181162,0.623600454175062,0.043013320506821696
test-146,0.0009827831998020949,0.7468521126977277,0.25216510410247023
test-147,0.8478131045919676,0.14112499835982292,0.011061897048209417
test-148,0.9685853771253543,0.0016497676871945206,0.02976485518745104
test-149,0.1077267821253381,0.04161880427115987,0.850654413603502
test-150,0.9815042004651929,0.010415610111956582,0.008080189422850508
test-151,0.9679253504202568,0.004004158058326425,0.028070491521416694
test-152,0.951393141900033,0.004139973285699309,0.0444668848142676
test-153,0.02161147063192692,0.9248645104442518,0.05352401892382135
test-154,0.006047623080254562,0.9667548717054689,0.027197505214276586
test-155,0.017891803813696875,0.019930936098327297,0.9621772600879758
test-156,0.4093832243805927,0.5724927481004276,0.018124027518979794
test-157,0.0053713435270566785,0.9123996685370899,0.0822289879358534
test-158,0.14988194594312235,0.1711216367711848,0.6789964172856929
test-159,0.4930878864503805,3.267636212961539e-05,0.50687943718749
test-160,0.6029619568076448,0.3794329958828507,0.017605047309504577
test-161,0.9470498037470108,0.043973096211402156,0.008977100041587083
test-162,0.9808325891691766,0.005689724766565307,0.013477686064258063
test-163,0.9432592865907997,0.0371358056134396,0.0196049077957607
test-164,0.07395851506578328,0.8885392796931989,0.03750220524101774
test-165,0.9367214259517941,0.051754643062174276,0.011523930986031675
test-166,0.3285526666071096,0.014268553136073437,0.657178780256817
test-167,0.06549434378913865,0.9095085570646075,0.024997099146253664
test-168,0.04662019818427829,0.8979123094395032,0.055467492376218605
test-169,0.6356029624725699,0.36189529312019686,0.002501744407233283
test-170,0.31850456916483916,0.6348550002241508,0.04664043061101006
test-171,0.006416735337459932,0.935652832814435,0.057930431848105035
test-172,0.8833953002967809,0.10529200297204523,0.011312696731173816
test-173,0.9671974760844669,0.004799477230656164,0.02800304668487697
test-174,0.3345870536623533,0.6519243514154197,0.01348859492222701
test-175,0.013300472644497166,0.9352161646234125,0.05148336273209038
test-176,0.9346091281340208,0.052580269547743384,0.012810602318235834
test-177,0.9602332671850375,0.03113989330412801,0.008626839510834448
test-178,0.8829240452780585,0.1078594243012273,0.0092165304207141
test-179,0.4980100340142601,0.4978453181928791,0.00414464779286073
test-180,0.963236639442821,0.022550035255869884,0.014213325301309058
test-181,0.07847491112461662,0.8556368993708182,0.06588818950456515
test-182,0.3165221581430652,0.655474730235243,0.028003111621691782
test-183,0.9407642928213926,0.03892192104803459,0.02031378613057281
test-184,0.9562458851976097,0.005105354371599755,0.03864876043079064
test-185,0.001504488058208444,0.9431185437942542,0.055376968147537335
test-186,0.018217397026128696,0.9524233988639184,0.029359204109952908
test-187,0.004147297190425119,0.4068762008215302,0.5889765019880447
test-188,0.04779376006346231,0.8854309951296572,0.06677524480688053
test-189,0.05619767906321544,0.06488701848733207,0.8789153024494525
test-190,0.2681817633711576,0.7035243608055387,0.02829387582330373
test-191,0.009468637468307643,0.1364552089647499,0.8540761535669424
test-192,0.015939478037456257,0.8838178092706939,0.10024271269184977
test-193,0.06424035520290074,0.010030704653860245,0.9257289401432389
test-194,0.029281336916398625,0.902231384824933,0.06848727825866832
test-195,0.46328317392772594,0.5334343100779553,0.0032825159943188705
test-196,0.07322766186479401,0.9075567925628352,0.019215545572370936
test-197,0.421400058533722,0.06924347400489182,0.5093564674613862
test-198,0.0035594945506323755,0.924559255702875,0.07188124974649257
test-199,0.7629027002257152,0.23083407522077043,0.006263224553514565
test-200,0.9507741864949827,0.03350817117561132,0.015717642329405958
test-201,0.35570834930561107,0.6102107908716072,0.03408085982278157
test-202,0.6289223761648693,0.36785661623756977,0.003221007597560846
test-203,0.9526029324429923,0.036454306749527855,0.0109427608074798
test-204,0.2307637764815335,0.740655767376633,0.02858045614183364
test-205,0.9628532768057837,0.014840247178635248,0.02230647601558099
test-206,0.06363400802463533,0.8768594763436833,0.05950651563168142
test-207,0.9756643691539738,0.009832558825774567,0.014503072020251551
test-208,0.9468081308920254,7.341623411502e-05,0.053118452873859655
test-209,0.9577974906817525,0.0013354673326223412,0.0408670419856252
test-210,0.9061771445372717,0.08539507547334202,0.008427779989386097
test-211,0.20114177130737126,0.7623198208112301,0.036538407881398574
test-212,0.9635392027742233,0.017968260482838214,0.018492536742938555
test-213,0.01479177868069687,0.930440183887386,0.054768037431917195
test-214,0.569742882937706,0.4274707783959722,0.002786338666321689
test-215,0.047476107807246606,0.8945657938316207,0.057958098361132714
test-216,0.9093662866894429,6.998901247665801e-05,0.09056372429808048
test-217,0.000920577122088284,0.9314111698537411,0.06766825302417075
test-218,0.18855708138877403,0.7770692172242666,0.034373701386959395
test-219,0.9220396240487029,0.006469931081819658,0.07149044486947742
test-220,0.8139386674716047,0.17959124228633774,0.0064700902420575255
test-221,0.023553322486307683,0.9086680485123986,0.06777862900129368
test-222,0.9073829197880843,0.02159408903516953,0.07102299117674615
test-223,0.9607539100469511,0.02276152171742799,0.016484568235621007
test-224,0.025781594086161843,0.9392894853445148,0.034928920569323264
test-225,0.9163928376965762,3.529735508107968e-05,0.08357186494834266
test-226,0.6756045144796006,0.3207383916833168,0.003657093837082587
test-227,0.01402827419481126,0.3777271389098872,0.6082445868953016
test-228,0.12378869922254541,0.7978384243468679,0.07837287643058662
test-229,0.24336552194597633,0.7253394251083953,0.031295052945628316
test-230,0.6643475784745094,0.3283767577674862,0.007275663758004431
test-231,0.9703850496738109,0.003329450913203073,0.02628549941298607
test-232,0.022138851305390932,0.9486296806430481,0.029231468051560922
test-233,0.43910727466923943,0.5592595326924051,0.0016331926383553962
test-234,0.02730470074767832,0.9508739317423319,0.021821367509989826
test-235,0.0104873931003676,0.9349109594081838,0.0546016474914486
test-236,0.9085067651729758,1.9804283454655054e-05,0.0914734305435695
test-237,0.9603208097671144,0.022002465905931395,0.017676724326954264
test-238,0.7138709822461777,0.04189916135729628,0.24422985639652608
test-239,0.0853390311487937,0.058821772310624035,0.8558391965405824
test-240,0.008170213218605093,0.8796926969729207,0.11213708980847421
test-241,0.5534341316968123,0.0006469968760845924,0.4459188714271032
test-242,0.0334297927004855,0.9396232804213223,0.02694692687819228
test-243,0.9493131609247775,0.00040533920803545773,0.05028149986718699
test-244,0.9787261586070313,0.008010705095595747,0.013263136297373065
test-245,0.8771257088428681,0.11108251256219336,0.011791778594938497
test-246,0.02027340991585455,0.938196729342443,0.04152986074170241
test-247,0.022993401932608622,0.9354238724534517,0.04158272561393963
test-248,0.7026184595015935,0.2903960585629099,0.006985481935496457
test-249,0.22952771293724655,0.6946337142395924,0.07583857282316103
test-250,0.30552941907281184,0.4479761299981944,0.24649445092899372
test-251,0.9458382857352784,0.03446641248391729,0.019695301780804315
test-252,0.9538811154146104,0.0002867784095398684,0.04583210617584957
test-253,0.978043081041591,0.011215090970982805,0.010741827987426197
test-254,0.3026209299110034,0.6615928854351516,0.03578618465384492
test-255,0.9686923729848269,0.010283502049713157,0.021024124965459967
test-256,0.0013600674195101679,0.9115853110400286,0.08705462154046135
test-257,0.0030759387831021563,0.9012550966424085,0.09566896457448935
test-258,0.960589386266585,0.011887280099417523,0.027523333633997494
test-259,0.9503397145855853,0.030393137172284222,0.019267148242130556
test-260,0.016898333624090905,0.8550196177536626,0.12808204862224645
test-261,0.1644212755936408,0.8073398691266066,0.02823885527975274
test-262,0.24857915625667848,0.11926591646428861,0.6321549272790329
test-263,0.0002310282530596918,0.9118746053515142,0.0878943663954261
test-264,0.07562235343315431,0.8850137111949098,0.03936393537193592
test-265,0.054846513245789326,0.9097179358551516,0.03543555089905908
test-266,0.00960756952978727,0.9371216794446753,0.05327075102553749
test-267,0.9647317327518317,0.020777063610744967,0.014491203637423277
test-268,0.00954191145347841,0.8871748099009543,0.10328327864556734
test-269,0.9552537066650928,0.03416657795379805,0.01057971538110907
test-270,0.5675369442655924,0.4281562109918048,0.00430684474260279
test-271,0.00015813923190144887,0.9076085258575172,0.09223333491058146
test-272,0.3070272571485364,0.012346375314551966,0.6806263675369117
test-273,0.9847119490105403,0.0009578589233683186,0.014330192066091544
test-274,0.5560825153366411,0.44155320258818603,0.0023642820751727626
test-275,0.9551182432694905,0.0055778105936438475,0.03930394613686556
test-276,0.9529389299049716,0.002840005557114315,0.044221064537913995
test-277,0.5730936763742597,0.42337004006687246,0.003536283558867834
test-278,0.9722887966601679,0.010979104800324333,0.016732098539507755
test-279,0.9674118787053124,0.0005800022104157196,0.03200811908427184
test-280,0.0013538298677765767,0.9565459686678215,0.042100201464401896
test-281,0.6384438925819444,0.35754336827493033,0.004012739143125303
test-282,0.4294351502517536,0.005810543587474343,0.564754306160772
test-283,0.0033731670857568463,0.9244546305112599,0.07217220240298321
test-284,0.019494547796641625,0.9254564135997356,0.05504903860362285
test-285,0.006579288465156917,0.9479032334999664,0.0455174780348767
test-286,0.9075903578234686,0.00012898337989655824,0.0922806587966348
test-287,0.9133198660461878,0.07040672077417426,0.016273413179637954
test-288,0.007210900015290869,0.3678138146644539,0.6249752853202553
test-289,0.7294514363194238,0.2642348631297249,0.006313700550851489
test-290,0.9565252206193756,0.0037605623078341335,0.039714217072790374
test-291,0.9722571724512491,0.0003008088914764748,0.027442018657274383
test-292,0.9388635942660492,0.0005066040834202587,0.060629801650530626
test-293,0.8885779989415623,0.10174439169687458,0.009677609361563184
test-294,0.9357051700127026,0.0006106286693883197,0.06368420131790903
test-295,0.5609975749115178,0.4375065173039707,0.0014959077845115008
test-296,0.9640055777760842,0.02478622189369968,0.011208200330216137
test-297,0.847176298817197,0.0005242073206194569,0.15229949386218344
test-298,0.15566559664432725,0.021046732138156256,0.8232876712175164
test-299,0.6333191048547543,0.36132620995285025,0.0053546851923955046
test-300,0.004235426403846513,0.6592714435670952,0.3364931300290584
test-301,0.004719179174706762,0.9561881438979394,0.03909267692735373
test-302,0.0007196000222095256,0.8926576219940265,0.10662277798376389
test-303,0.10674312116854409,0.8599864541570504,0.03327042467440543
test-304,0.6086205331071163,0.38511804089158125,0.006261426001302551
test-305,0.00231902702407416,0.9546043595565054,0.04307661341942056
test-306,0.9695286432590167,0.00559510809734168,0.02487624864364155
test-307,0.9280651635475792,0.056128030065407356,0.015806806387013345
test-308,0.018980172687433804,0.8957294222152962,0.08529040509726991
test-309,0.1708948555459024,0.8058242810975988,0.02328086335649866
test-310,0.018236381715613117,0.013926946139155797,0.9678366721452311
test-311,0.017213791629868788,0.9279154259089545,0.05487078246117668
test-312,0.01281097982231378,0.9063456667773186,0.08084335340036757
test-313,0.9754057077732678,0.015633145215816838,0.008961147010915277
test-314,0.06832829930850597,0.11421760720310292,0.8174540934883912
test-315,0.9725268661715268,0.008335511922239134,0.019137621906234088
test-316,0.2253514362497783,0.7354652829894547,0.0391832807607671
test-317,5.092844607531623e-05,0.9402433129364333,0.059705758617491306
test-318,0.8649419493470261,1.4639989951887658e-05,0.13504341066302206
test-319,0.052122038797469045,0.8999354890355146,0.04794247216701646
test-320,0.009184089902362297,0.9565896540503668,0.034226256047271
test-321,0.0035679533858016697,0.9008285864137419,0.09560346020045653
test-322,0.0018832116288323164,0.9272213538313874,0.07089543453978035
test-323,0.05592808187733938,0.899887467985042,0.04418445013761854
test-324,0.5615279985774773,0.339222622808046,0.09924937861447668
test-325,0.9770827135592068,0.005713187423709818,0.017204099017083266
test-326,0.013628478777651377,0.33602915886299356,0.650342362359355
test-327,0.045710134496601745,0.8531028985290519,0.10118696697434647
test-328,0.5299789836991129,0.39360349877971146,0.0764175175211757
test-329,0.006395611978647992,0.9304434569679738,0.06316093105337814
test-330,0.9131369710428474,0.0011745022579301998,0.08568852669922235
test-331,0.012240892161092665,0.931040842005168,0.05671826583373928
test-332,0.06182698921336596,0.9092317785132554,0.02894123227337873
test-333,0.9647301942710937,0.01644532315671118,0.018824482572195104
test-334,0.9645448841807397,0.0029537123044294923,0.032501403514830794
test-335,0.029866989699468636,0.9255188045486128,0.044614205751918636
test-336,0.00034141593438242476,0.7616084916298524,0.23805009243576514
test-337,0.006582400431148158,0.4564586181838726,0.5369589813849792
test-338,0.12465372573479566,0.3541400081328711,0.5212062661323332
test-339,0.06859224249579858,0.8915446361047099,0.0398631213994915
test-340,0.1552682652735073,0.8079799661201345,0.03675176860635829
test-341,0.019358508957689854,0.9301383428997019,0.050503148142608305
test-342,0.9658102448375593,0.0018374139303370784,0.03235234123210345
test-343,0.06449069273184238,0.287208323172878,0.6483009840952797
test-344,0.5523629521809158,0.437472084562909,0.010164963256175344
test-345,0.8777239502412821,0.07291669702956825,0.049359352729149646
test-346,0.9609471719133464,0.02006423107751744,0.01898859700913612
test-347,0.0018012991295304234,0.8973313917670537,0.10086730910341594
test-348,0.003915252596186434,0.9339785611031307,0.06210618630068282
test-349,0.12296064593336811,0.8527242561245,0.024315097942131877
test-350,0.2824525201373036,0.577954588170013,0.1395928916926832
test-351,0.03256126999011152,0.004375851668602687,0.9630628783412859
test-352,0.011328831221748093,0.8987248970141548,0.089946271764097
test-353,0.005862817806122207,0.877214075312853,0.11692310688102468
test-354,0.8998069749496783,0.00010485827751270973,0.10008816677280895
test-355,0.009065486713369082,0.903660246557838,0.08727426672879286
test-356,0.7861862261888249,0.20720821322117644,0.006605560589998703
test-357,0.9629483553844321,0.012623260337477014,0.02442838427809084
test-358,0.03312177273683949,0.8860520158292847,0.0808262114338758
test-359,0.9676837391411638,0.009008963105095368,0.023307297753740863
test-360,0.7624967528224025,0.23436439092652694,0.0031388562510704368
test-361,0.017124912276317086,0.2708628263867578,0.7120122613369251
test-362,0.379413509501367,0.5568552875470234,0.06373120295160961
test-363,0.9536197510005455,0.00015891484965118387,0.04622133414980335
test-364,0.7326253329660173,0.2635020453973474,0.00387262163663545
test-365,0.002971378488228075,0.9617241414186152,0.03530448009315661
test-366,0.002566065462918453,0.4451093613610746,0.5523245731760069
test-367,0.0073932138827179725,0.9306521061239436,0.06195467999333834
test-368,0.03142080649747475,0.9027391531775498,0.06584004032497547
test-369,0.947677316712243,0.000695985398078639,0.051626697889678316
test-370,0.9630054031595926,0.0007604914682737959,0.03623410537213359
test-371,0.02256262398973725,0.9330095392564263,0.04442783675383654
test-372,0.05848273643314729,0.9015965588826128,0.039920704684239854
test-373,0.8842059680237753,0.1007392858367237,0.015054746139501047
test-374,0.9681055071684929,0.004634636480837536,0.027259856350669603
test-375,0.9090981979879663,0.022517615623079138,0.0683841863889545
test-376,0.9598097077245208,0.0006603464159106754,0.03952994585956859
test-377,0.9307955896436639,0.03339308942470527,0.035811320931630794
test-378,0.010751915273807049,0.03726674311261271,0.9519813416135803
test-379,0.002355831514151795,0.9384805029300639,0.05916366555578433
test-380,0.9199914931799045,0.06732612569666246,0.01268238112343304
test-381,0.9153514356380236,0.004607441555918595,0.08004112280605791
test-382,0.0772485017712006,0.8185876051751476,0.10416389305365181
test-383,0.07207735711847053,0.02442578021445721,0.9034968626670722
test-384,0.06651618234304034,0.5864255940445734,0.3470582236123863
test-385,0.3784479027024497,0.3275988427422027,0.29395325455534765
test-386,0.9629976185190328,0.024109689050369858,0.012892692430597453
test-387,0.9532314026601765,0.02159711690955267,0.025171480430270836
test-388,0.006555795842395418,0.9608215545071133,0.03262264965049142
test-389,0.9449337733256182,0.00033228896730069004,0.05473393770708117
test-390,0.007604190222849116,0.13912591963056917,0.8532698901465816
test-391,0.5976747697465186,0.3991583822955169,0.0031668479579646178
test-392,0.6951967100254115,0.2735985957917905,0.03120469418279796
test-393,0.09016547194214294,0.4251952920258364,0.48463923603202075
test-394,0.933142772419734,0.053731105286427154,0.013126122293838867
test-395,0.9459965243172785,0.024403868615089294,0.02959960706763214
test-396,0.0977938874058601,0.05720939223407969,0.8449967203600602
test-397,0.9094904184254684,0.0022035676783935623,0.08830601389613807
test-398,0.9428668240518121,0.0464646915922322,0.010668484355955809
test-399,0.944769447758034,0.040332375517053654,0.01489817672491233
test-400,0.006179480983084789,0.9343653182366668,0.05945520078024848
test-401,0.6251696007518603,0.3604250799306386,0.014405319317501109
test-402,0.9275232546306197,0.0005142091911984599,0.07196253617818187
test-403,0.9671726876624203,0.0032269545397988174,0.029600357797780915
test-404,0.26337437272093916,0.4164764197043108,0.32014920757475
test-405,0.00803508020704438,0.905223637795326,0.08674128199762969
test-406,0.004322756708908363,0.5982862311668317,0.3973910121242599
test-407,0.00036240407533122296,0.8646396292284971,0.13499796669617153
test-408,0.777807997819027,0.21828114495837136,0.003910857222601728
test-409,0.8703511340113823,0.11817618282011778,0.011472683168499961
test-410,0.9369585319517625,0.04923878526743497,0.013802682780802591
test-411,0.6937574726196488,0.2899773155349147,0.016265211845436427
test-412,0.006283926919046574,0.9489356497019097,0.044780423379043796
test-413,0.3560421996559815,0.5995558427426589,0.04440195760135964
test-414,0.12104079121213462,0.8428419177193045,0.03611729106856086
test-415,0.9653137376746168,0.006731613785050687,0.027954648540332527
test-416,0.9278821984410651,0.00028737497582180467,0.0718304265831131
test-417,0.9223235747136208,0.00032472820239017524,0.07735169708398903
test-418,0.9666932470486511,0.013905574503626533,0.019401178447722427
test-419,0.17594223143501347,0.7779276352422266,0.04613013332275989
test-420,0.8507529110182939,1.2564216642289672e-05,0.14923452476506374
test-421,0.19984645451475036,0.7286373926919312,0.0715161527933185
test-422,0.8874101585003118,2.551989101654255e-05,0.11256432160867173
test-423,0.15910283464747102,0.013039204831768193,0.8278579605207607
test-424,0.0026976008878482035,0.9331967292210611,0.06410566989109064
test-425,0.001873106956223505,0.9010169087047307,0.09710998433904575
test-426,0.023864457185101537,0.917832517720571,0.058303025094327506
test-427,0.0008691823822179219,0.9163816650154926,0.08274915260228945
test-428,0.7974621194376028,0.19760836249135888,0.004929518071038268
test-429,0.02776207323544058,0.07033859637824987,0.9018993303863095
test-430,0.977188832679474,0.00931171355726774,0.013499453763258184
test-431,0.8447857930234121,9.462029179153556e-06,0.1552047449474087
test-432,0.7787646678357969,0.21062118107375236,0.010614151090450748
test-433,0.6479864188191875,0.3393371903019472,0.012676390878865344
test-434,0.002684423158238626,0.9677733962133647,0.02954218062839667
test-435,0.016114982913464727,0.9336723903593196,0.050212626727215666
test-436,0.7226705527778247,0.2689739519034221,0.00835549531875325
test-437,0.03730747117872057,0.9195724926376181,0.04312003618366131
test-438,0.00602089058951271,0.8865116050855917,0.10746750432489555
test-439,0.0015218261497888335,0.7028680322067807,0.29561014164343036
test-440,0.09278821795746185,0.8497967486094886,0.0574150334330495
test-441,0.5758711388333819,0.4215967354620714,0.0025321257045465674
test-442,0.7137346743672958,0.2690361062474173,0.017229219385286966
test-443,0.16145626843862304,0.7750048997851279,0.06353883177624917
test-444,0.004916720587620086,0.9508987717636529,0.044184507648726994
test-445,0.9370258948010527,0.05077740895394663,0.012196696245000619
test-446,0.005262262601794985,0.8562036035143872,0.13853413388381783
test-447,0.2825344120948791,0.41842465299267023,0.2990409349124506
test-448,0.8402633794758567,0.15391811145762177,0.00581850906652146
test-449,0.1422354805500231,0.519622599611976,0.33814191983800085
